"","NCRS.code","taxon","site","latitude","longitude","elevation.m","sampling.date","NCRS.code2","photo","duration","n.fixer","pft","leaf.area","n.leaf","c.leaf","mean.c.value_persite","mean.n.value_persite","mean.c.value_taxon","mean.n.value_taxon"
"126","CAREX","Carex spp. L.","Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","CAREX","c4","perennial","no","c4_graminoid",5.006,1.26,41.14,41.2908333333333,1.035,42.305,1.05425
"127","CHFE3","Chamaesyce fendleri (Torr. & A. Gray) Small","Edwards_2019_17",29.953118,-100.356582,694,"6/15/2020","CHFE3","c3","perrenial","no","c3_forb",1.862,1.28,45.26,45.345,1.23,45.345,1.23
"128","CHFE3","Chamaesyce fendleri (Torr. & A. Gray) Small","Edwards_2019_17",29.953118,-100.356582,694,"6/15/2020","CHFE3","c3","perrenial","no","c3_forb",2.187,1.18,45.43,45.345,1.23,45.345,1.23
"129","CHPI8","Chyrysopsis pilosa Nutt.","Austin_2020_03",29.776805,-96.24351,66,"5/29/2021","CHPI8","c3","annual","no","c3_forb",19.996,2.669,47.065,50.734,2.46366666666667,50.734,2.46366666666667
"130","CHPI8","Chyrysopsis pilosa Nutt.","Austin_2020_03",29.776805,-96.24351,66,"5/29/2021","CHPI8","c3","annual","no","c3_forb",25.435,2.37,52.699,50.734,2.46366666666667,50.734,2.46366666666667
"131","CHPI8","Chyrysopsis pilosa Nutt.","Austin_2020_03",29.776805,-96.24351,66,"5/29/2021","CHPI8","c3","annual","no","c3_forb",14.074,2.352,52.438,50.734,2.46366666666667,50.734,2.46366666666667
"132","COCO13","Conoclinium coelestinum (L.) DC.","Brazos_2020_16",29.986237,-98.429976,77,"5/30/2021","COCO13","c3","perennial","no","c3_forb",13.93,3.684,44.686,46.3996666666667,3.92566666666667,46.3996666666667,3.92566666666667
"133","COCO13","Conoclinium coelestinum (L.) DC.","Brazos_2020_16",29.986237,-98.429976,77,"5/30/2021","COCO13","c3","perennial","no","c3_forb",18.557,4.246,48.77,46.3996666666667,3.92566666666667,46.3996666666667,3.92566666666667
"134","COCO13","Conoclinium coelestinum (L.) DC.","Brazos_2020_16",29.986237,-98.429976,77,"5/30/2021","COCO13","c3","perennial","no","c3_forb",23.59,3.847,45.743,46.3996666666667,3.92566666666667,46.3996666666667,3.92566666666667
"135","COER","Commelina erecta L.","Brazos_2020_16",29.986237,-98.429976,77,"5/30/2021","COER","c3","perennial","no","c3_forb",NA,2.539,39.487,42.357,3.242,42.357,3.242
"136","COER","Commelina erecta L.","Brazos_2020_16",29.986237,-98.429976,77,"5/30/2021","COER","c3","perennial","no","c3_forb",NA,3.109,40.917,42.357,3.242,42.357,3.242
"137","COER","Commelina erecta L.","Brazos_2020_16",29.986237,-98.429976,77,"5/30/2021","COER","c3","perennial","no","c3_forb",8.049,4.078,46.667,42.357,3.242,42.357,3.242
"138","CRGLL","Croton glandulosus L.","Bandera_2020_03",29.850369,-99.304193,469,"5/25/2021","CRGLL","c3","annual","no","c3_forb",9.084,3.043,42.377,40.802,2.883,NA,NA
"139","CRGLL","Croton glandulosus L.","Bandera_2020_03",29.850369,-99.304193,469,"5/25/2021","CRGLL","c3","annual","no","c3_forb",7.41,2.928,37.583,40.802,2.883,NA,NA
"140","CRGLL","Croton glandulosus L.","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","CRGLL","c3","annual","no","c3_forb",6.45,2.524,48.871,40.802,2.883,NA,NA
"141","CRGLL","Croton glandulosus L.","Bandera_2020_03",29.850369,-99.304193,469,"5/25/2021","CRGLL","c3","annual","no","c3_forb",7.672,3.037,34.377,40.802,2.883,NA,NA
"142","CRGLL","Croton glandulosus L.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","CRGLL","c3","annual","no","c3_forb",12.729,2.876,48.643,NA,NA,NA,NA
"143","CRGLL","Croton glandulosus L.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","CRGLL","c3","annual","no","c3_forb",28.025,NA,NA,NA,NA,NA,NA
"144","CRGLL","Croton glandulosus L.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","CRGLL","c3","annual","no","c3_forb",11.355,NA,NA,NA,NA,NA,NA
"145","CRGLL","Croton glandulosus L.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","CRGLL","c3","annual","no","c3_forb",10.513,2.937,53.247,NA,NA,NA,NA
"146","CRGLL","Croton glandulosus L.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","CRGLL","c3","annual","no","c3_forb",7.838,2.199,49.36,NA,NA,NA,NA
"147","CRGLL","Croton glandulosus L.","Bexar_2019_13",29.244832,-98.427454,154,"7/19/2020","CRGLL","c3","annual","no","c3_forb",4.125,1.48,48.04,47.49,1.46,NA,NA
"148","CRGLL","Croton glandulosus L.","Bexar_2019_13",29.244832,-98.427454,154,"7/19/2020","CRGLL","c3","annual","no","c3_forb",4.102,1.44,46.94,47.49,1.46,NA,NA
"149","CRGLL","Croton glandulosus L.","Burnet_2020_12",30.824885,-98.059505,360,"6/26/2021","CRGLL","c3","annual","no","c3_forb",9.016,2.646,46.584,46.584,2.646,NA,NA
"150","CRGLL","Croton glandulosus L.","Menard_2020_01",30.912522,-99.573082,553,"7/21/2020","CRGLL","c3","annual","no","c3_forb",3.633,5.02,37.74,36.975,3.88,NA,NA
"151","CRGLL","Croton glandulosus L.","Menard_2020_01",30.912522,-99.573082,553,"7/21/2020","CRGLL","c3","annual","no","c3_forb",4.178,2.74,36.21,36.975,3.88,NA,NA
"152","CRGLL","Croton glandulosus L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","CRGLL","c3","annual","no","c3_forb",16.267,2.065,43.46,44.3331428571429,1.93357142857143,NA,NA
"153","CRGLL","Croton glandulosus L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","CRGLL","c3","annual","no","c3_forb",10.099,1.94,38.958,44.3331428571429,1.93357142857143,NA,NA
"154","CRGLL","Croton glandulosus L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","CRGLL","c3","annual","no","c3_forb",11.715,2.447,48.88,44.3331428571429,1.93357142857143,NA,NA
"155","CRGLL","Croton glandulosus L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","CRGLL","c3","annual","no","c3_forb",10.202,1.952,43.258,44.3331428571429,1.93357142857143,NA,NA
"156","CRGLL","Croton glandulosus L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","CRGLL","c3","annual","no","c3_forb",10.87,2.121,44.296,44.3331428571429,1.93357142857143,NA,NA
"157","CRGLL","Croton glandulosus L.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","CRGLL","c3","annual","no","c3_forb",4.209,1.45,45.13,44.3331428571429,1.93357142857143,NA,NA
"158","CRGLL","Croton glandulosus L.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","CRGLL","c3","annual","no","c3_forb",3.765,1.56,46.35,44.3331428571429,1.93357142857143,NA,NA
"159","CRGLL","Croton glandulosus L.","Williamson_2019_10",30.539935,-97.771213,253,"7/18/2020","CRGLL","c3","annual","no","c3_forb",1.42,1.3,45.65,45.65,1.3,NA,NA
"160","CYDA","Cynodon dactylon (L.) Pers.","Bell_2021_08",31.055926,-97.549379,252,"5/28/2021","CYDA","c4","perennial","no","c4_graminoid",22.679,1.722,45.539,NA,NA,NA,NA
"161","CYDA","Cynodon dactylon (L.) Pers.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","CYDA","c4","perennial","no","c4_graminoid",12.039,NA,NA,NA,NA,NA,NA
"162","CYDA","Cynodon dactylon (L.) Pers.","Bell_2021_08",31.055926,-97.549379,252,"5/28/2021","CYDA","c4","perennial","no","c4_graminoid",16.491,1.962,42.24,NA,NA,NA,NA
"163","CYDA","Cynodon dactylon (L.) Pers.","Bell_2021_08",31.055926,-97.549379,252,"5/28/2021","CYDA","c4","perennial","no","c4_graminoid",16.749,1.812,43.678,NA,NA,NA,NA
"164","CYDA","Cynodon dactylon (L.) Pers.","Blanco_2019_16",29.986237,-98.429976,434,"6/17/2020","CYDA","c4","perennial","no","c4_graminoid",3.335,1.09,42.57,42.61,1.13,NA,NA
"165","CYDA","Cynodon dactylon (L.) Pers.","Blanco_2019_16",29.986237,-98.429976,434,"6/17/2020","CYDA","c4","perennial","no","c4_graminoid",3.834,1.1,42.19,42.61,1.13,NA,NA
"166","CYDA","Cynodon dactylon (L.) Pers.","Blanco_2019_16",29.986237,-98.429976,434,"6/17/2020","CYDA","c4","perennial","no","c4_graminoid",2.596,1.2,43.07,42.61,1.13,NA,NA
"167","CYDA","Cynodon dactylon (L.) Pers.","Harris_2020_03",29.877754,-95.309644,23,"6/1/2020","CYDA","c4","perennial","no","c4_graminoid",13.389,1.59,47.251,45.443875,1.555,NA,NA
"168","CYDA","Cynodon dactylon (L.) Pers.","Harris_2020_03",29.877754,-95.309644,23,"6/1/2020","CYDA","c4","perennial","no","c4_graminoid",17.227,1.849,47.367,45.443875,1.555,NA,NA
"169","CYDA","Cynodon dactylon (L.) Pers.","Harris_2020_03",29.877754,-95.309644,23,"6/1/2020","CYDA","c4","perennial","no","c4_graminoid",18.55,1.535,45.888,45.443875,1.555,NA,NA
"170","CYDA","Cynodon dactylon (L.) Pers.","Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","CYDA","c4","perennial","no","c4_graminoid",15.463,1.42,44.019,45.443875,1.555,NA,NA
"171","CYDA","Cynodon dactylon (L.) Pers.","Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","CYDA","c4","perennial","no","c4_graminoid",13.159,1.387,45.58,45.443875,1.555,NA,NA
"172","CYDA","Cynodon dactylon (L.) Pers.","Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","CYDA","c4","perennial","no","c4_graminoid",13.367,1.501,43.385,45.443875,1.555,NA,NA
"173","CYDA","Cynodon dactylon (L.) Pers.","Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","CYDA","c4","perennial","no","c4_graminoid",6.596,1.591,44.212,45.443875,1.555,NA,NA
"174","CYDA","Cynodon dactylon (L.) Pers.","Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","CYDA","c4","perennial","no","c4_graminoid",12.68,1.567,45.849,45.443875,1.555,NA,NA
"175","DATE3",NA,"Comal_2020_21",29.787704,-98.434563,351,"6/17/2020","DATE3","c3","perennial","no","c3_shrub",8.93,0.93,45.56,46.5133333333333,0.916666666666667,46.5133333333333,0.916666666666667
"176","DATE3",NA,"Comal_2020_21",29.787704,-98.434563,351,"6/17/2020","DATE3","c3","perennial","no","c3_shrub",3.124,0.96,46.81,46.5133333333333,0.916666666666667,46.5133333333333,0.916666666666667
"177","DATE3",NA,"Comal_2020_21",29.787704,-98.434563,351,"6/17/2020","DATE3","c3","perennial","no","c3_shrub",3.77,0.86,47.17,46.5133333333333,0.916666666666667,46.5133333333333,0.916666666666667
"178","DIAN","Dichanthium annulatum (Forssk.) Stapf","Bandera_2020_03",29.850369,-99.304193,469,"5/25/2021","DIAN","c4","perennial","no","c4_graminoid",8.699,1.594,40.535,46.307125,1.548375,46.307125,1.548375
"179","DIAN","Dichanthium annulatum (Forssk.) Stapf","Bandera_2020_03",29.850369,-99.304193,469,"5/25/2021","DIAN","c4","perennial","no","c4_graminoid",7.386,2.132,39.774,46.307125,1.548375,46.307125,1.548375
"180","DIAN","Dichanthium annulatum (Forssk.) Stapf","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","DIAN","c4","perennial","no","c4_graminoid",14.46,1.223,45.111,46.307125,1.548375,46.307125,1.548375
"181","DIAN","Dichanthium annulatum (Forssk.) Stapf","Bandera_2020_03",29.850369,-99.304193,469,"5/25/2021","DIAN","c4","perennial","no","c4_graminoid",11.323,1.739,46.538,46.307125,1.548375,46.307125,1.548375
"182","DIAN","Dichanthium annulatum (Forssk.) Stapf","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","DIAN","c4","perennial","no","c4_graminoid",14.616,1.11,45.908,46.307125,1.548375,46.307125,1.548375
"183","DIAN","Dichanthium annulatum (Forssk.) Stapf","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","DIAN","c4","perennial","no","c4_graminoid",12.22,1.556,45.969,46.307125,1.548375,46.307125,1.548375
"184","DIAN","Dichanthium annulatum (Forssk.) Stapf","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","DIAN","c4","perennial","no","c4_graminoid",13.268,1.306,43.747,46.307125,1.548375,46.307125,1.548375
"185","DIAN","Dichanthium annulatum (Forssk.) Stapf","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","DIAN","c4","perennial","no","c4_graminoid",16.52,1.727,62.875,46.307125,1.548375,46.307125,1.548375
"186","ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","Washington_2020_08",30.284962,-96.406236,107,"5/31/2021","ENPE4","c3","perennial","no","c3_forb",36.772,1.835,39.137,38.6133333333333,2.01633333333333,38.5916666666667,1.43983333333333
"187","ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","Washington_2020_08",30.284962,-96.406236,107,"5/31/2021","ENPE4","c3","perennial","no","c3_forb",50.151,2.176,37.571,38.6133333333333,2.01633333333333,38.5916666666667,1.43983333333333
"188","ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","Washington_2020_08",30.284962,-96.406236,107,"5/31/2021","ENPE4","c3","perennial","no","c3_forb",30.58,2.038,39.132,38.6133333333333,2.01633333333333,38.5916666666667,1.43983333333333
"189","ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","ENPE4","c3","perennial","no","c3_forb",5.176,0.84,42.71,38.57,0.863333333333333,38.5916666666667,1.43983333333333
"190","ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","ENPE4","c3","perennial","no","c3_forb",11.364,0.85,37.65,38.57,0.863333333333333,38.5916666666667,1.43983333333333
"191","ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","ENPE4","c3","perennial","no","c3_forb",10.395,0.9,35.35,38.57,0.863333333333333,38.5916666666667,1.43983333333333
"192","EUMA8","Euphorbia marginata Pursh","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","EUMA8","c3","annual","no","c3_forb",14.306,1.511,39.241,39.024,1.954,39.2938333333333,2.46416666666667
"193","EUMA8","Euphorbia marginata Pursh","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","EUMA8","c3","annual","no","c3_forb",42.322,1.992,39.175,39.024,1.954,39.2938333333333,2.46416666666667
"194","EUMA8","Euphorbia marginata Pursh","Bandera_2020_03",29.850369,-99.304193,469,"6/27/2021","EUMA8","c3","annual","no","c3_forb",37.893,2.359,38.656,39.024,1.954,39.2938333333333,2.46416666666667
"195","EUMA8","Euphorbia marginata Pursh","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","EUMA8","c3","annual","no","c3_forb",27.675,2.968,39.09,39.5636666666667,2.97433333333333,39.2938333333333,2.46416666666667
"196","EUMA8","Euphorbia marginata Pursh","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","EUMA8","c3","annual","no","c3_forb",32.112,2.581,39.292,39.5636666666667,2.97433333333333,39.2938333333333,2.46416666666667
"197","EUMA8","Euphorbia marginata Pursh","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","EUMA8","c3","annual","no","c3_forb",24.258,3.374,40.309,39.5636666666667,2.97433333333333,39.2938333333333,2.46416666666667
"198","GAPU","Gaillardia pulchella Foug.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","GAPU","c3","annual","no","c3_forb",15.299,2.259,42.731,42.731,2.259,41.97125,3.095375
"199","GAPU","Gaillardia pulchella Foug.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","GAPU","c3","annual","no","c3_forb",2.604,2.38,45.79,45.48,2.12,41.97125,3.095375
"200","GAPU","Gaillardia pulchella Foug.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","GAPU","c3","annual","no","c3_forb",2.489,1.79,47.35,45.48,2.12,41.97125,3.095375
"201","GAPU","Gaillardia pulchella Foug.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","GAPU","c3","annual","no","c3_forb",1.315,2.19,43.3,45.48,2.12,41.97125,3.095375
"202","GAPU","Gaillardia pulchella Foug.","Burnet_2020_12",30.824885,-98.059505,360,"5/27/2021","GAPU","c3","annual","no","c3_forb",17.62,2.904,40.455,41.4423333333333,2.97133333333333,41.97125,3.095375
"203","GAPU","Gaillardia pulchella Foug.","Burnet_2020_12",30.824885,-98.059505,360,"5/27/2021","GAPU","c3","annual","no","c3_forb",15.872,3.053,39.51,41.4423333333333,2.97133333333333,41.97125,3.095375
"204","GAPU","Gaillardia pulchella Foug.","Burnet_2020_12",30.824885,-98.059505,360,"5/27/2021","GAPU","c3","annual","no","c3_forb",26.464,2.957,44.362,41.4423333333333,2.97133333333333,41.97125,3.095375
"205","GAPU","Gaillardia pulchella Foug.","Burnet_2020_14",30.840194,-98.343954,321,"5/27/2021","GAPU","c3","annual","no","c3_forb",15.635,3.406,36.596,37.3893333333333,3.631,41.97125,3.095375
"206","GAPU","Gaillardia pulchella Foug.","Burnet_2020_14",30.840194,-98.343954,321,"5/27/2021","GAPU","c3","annual","no","c3_forb",14.462,3.891,35.46,37.3893333333333,3.631,41.97125,3.095375
"207","GAPU","Gaillardia pulchella Foug.","Burnet_2020_14",30.840194,-98.343954,321,"5/27/2021","GAPU","c3","annual","no","c3_forb",17.695,3.596,40.112,37.3893333333333,3.631,41.97125,3.095375
"208","GAPU","Gaillardia pulchella Foug.","Comal_2020_19",30.00668,-98.31665,391,"5/26/2021","GAPU","c3","annual","no","c3_forb",NA,2.686,44.599,41.795,2.729,41.97125,3.095375
"209","GAPU","Gaillardia pulchella Foug.","Comal_2020_19",30.00668,-98.31665,391,"5/26/2021","GAPU","c3","annual","no","c3_forb",6.165,2.84,37.918,41.795,2.729,41.97125,3.095375
"210","GAPU","Gaillardia pulchella Foug.","Comal_2020_19",30.00668,-98.31665,391,"5/26/2021","GAPU","c3","annual","no","c3_forb",6.166,2.661,42.868,41.795,2.729,41.97125,3.095375
"211","GAPU","Gaillardia pulchella Foug.","Kerr_2020_03",30.055868,-99.341589,551,"5/25/2021","GAPU","c3","annual","no","c3_forb",9.744,4.995,45.571,43.4963333333333,4.30433333333333,41.97125,3.095375
"212","GAPU","Gaillardia pulchella Foug.","Kerr_2020_03",30.055868,-99.341589,551,"5/25/2021","GAPU","c3","annual","no","c3_forb",11.569,3.78,43.344,43.4963333333333,4.30433333333333,41.97125,3.095375
"213","GAPU","Gaillardia pulchella Foug.","Kerr_2020_03",30.055868,-99.341589,551,"5/25/2021","GAPU","c3","annual","no","c3_forb",12.81,4.138,41.574,43.4963333333333,4.30433333333333,41.97125,3.095375
"214","GLGO","Glandularia gooddingii (Briq.) Solbrig","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","GLGO","c3","perennial","no","c3_forb",17.552,2.496,47.04,46.8055,2.224,46.8055,2.224
"215","GLGO","Glandularia gooddingii (Briq.) Solbrig","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","GLGO","c3","perennial","no","c3_forb",24.215,1.952,46.571,46.8055,2.224,46.8055,2.224
"216","HEAN3","Helianthus annuus L.","Harris_2020_03",29.877754,-95.309644,23,"6/21/2020","HEAN3","c3","annual","no","c3_forb",18.464,2.36,41.5,39.77,2.16666666666667,36.6083333333333,2.065
"217","HEAN3","Helianthus annuus L.","Harris_2020_03",29.877754,-95.309644,23,"6/21/2020","HEAN3","c3","annual","no","c3_forb",16.279,2.22,40.26,39.77,2.16666666666667,36.6083333333333,2.065
"218","HEAN3","Helianthus annuus L.","Harris_2020_03",29.877754,-95.309644,23,"6/21/2020","HEAN3","c3","annual","no","c3_forb",25.236,1.92,37.55,39.77,2.16666666666667,36.6083333333333,2.065
"219","HEAN3","Helianthus annuus L.","Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","HEAN3","c3","annual","no","c3_forb",5.949,2.15,34.16,33.4466666666667,1.96333333333333,36.6083333333333,2.065
"220","HEAN3","Helianthus annuus L.","Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","HEAN3","c3","annual","no","c3_forb",9.377,1.83,34.05,33.4466666666667,1.96333333333333,36.6083333333333,2.065
"221","HEAN3","Helianthus annuus L.","Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","HEAN3","c3","annual","no","c3_forb",16.143,1.91,32.13,33.4466666666667,1.96333333333333,36.6083333333333,2.065
"222","HECA8","Heterotheca canescens (DC.) Shinners","Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","HECA8","c3","perennial","no","c3_forb",1.715,1.59,42.17,42.425,1.66,42.425,1.66
"223","HECA8","Heterotheca canescens (DC.) Shinners","Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","HECA8","c3","perennial","no","c3_forb",1.332,1.73,42.68,42.425,1.66,42.425,1.66
"224","HETE3","Heliotropium tenellum (Nutt.) Torr","Blanco_2019_16",29.986237,-98.429976,434,"6/17/2020","HETE3","c3","annual","no","c3_forb",0.913,0.89,36.47,37.41,1.14666666666667,37.41,1.14666666666667
"225","HETE3","Heliotropium tenellum (Nutt.) Torr","Blanco_2019_16",29.986237,-98.429976,434,"6/17/2020","HETE3","c3","annual","no","c3_forb",0.989,1.32,36.79,37.41,1.14666666666667,37.41,1.14666666666667
"226","HETE3","Heliotropium tenellum (Nutt.) Torr","Blanco_2019_16",29.986237,-98.429976,434,"6/17/2020","HETE3","c3","annual","no","c3_forb",0.731,1.23,38.97,37.41,1.14666666666667,37.41,1.14666666666667
"227","IVAX","Iva axillaris Pursh","Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","IVAX","c3","perennial","no","c3_forb",4.654,1.51,49.64,49.5375,1.2825,49.5375,1.2825
"228","IVAX","Iva axillaris Pursh","Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","IVAX","c3","perennial","no","c3_forb",4.583,1.38,49.97,49.5375,1.2825,49.5375,1.2825
"229","IVAX","Iva axillaris Pursh","Williamson_2019_10",30.539935,-97.771213,253,"7/18/2020","IVAX","c3","perennial","no","c3_forb",1.138,1,49.03,49.5375,1.2825,49.5375,1.2825
"230","IVAX","Iva axillaris Pursh","Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","IVAX","c3","perennial","no","c3_forb",5.845,1.24,49.51,49.5375,1.2825,49.5375,1.2825
"231","LIAT","Lilaeopsis attenuata auct. non (Hook. & Arn.) Fernald","Brazos_2020_18",30.524669,-96.209114,73,"6/20/2020","LIAT","c3","perennial","no","c3_forb",1.899,1.5,45.44,45.6933333333333,1.48333333333333,45.6933333333333,1.48333333333333
"232","LIAT","Lilaeopsis attenuata auct. non (Hook. & Arn.) Fernald","Brazos_2020_18",30.524669,-96.209114,73,"6/20/2020","LIAT","c3","perennial","no","c3_forb",2.589,1.48,45.93,45.6933333333333,1.48333333333333,45.6933333333333,1.48333333333333
"233","LIAT","Lilaeopsis attenuata auct. non (Hook. & Arn.) Fernald","Brazos_2020_18",30.524669,-96.209114,73,"6/20/2020","LIAT","c3","perennial","no","c3_forb",2.366,1.47,45.71,45.6933333333333,1.48333333333333,45.6933333333333,1.48333333333333
"234","LIPU","Liatris punctata Hook.","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","LIPU","c3","perennial","no","c3_forb",1.258,1.31,39.51,39.79,1.33666666666667,39.79,1.33666666666667
"235","LIPU","Liatris punctata Hook.","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","LIPU","c3","perennial","no","c3_forb",3.555,1.25,40.31,39.79,1.33666666666667,39.79,1.33666666666667
"236","LIPU","Liatris punctata Hook.","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","LIPU","c3","perennial","no","c3_forb",3.171,1.45,39.55,39.79,1.33666666666667,39.79,1.33666666666667
"237","LOPE","Lolium perenne L.","Burnet_2020_14",30.840194,-98.343954,321,"5/27/2021","LOPE","c3","perennial","no","c3_graminoid",20.786,2.693,40.894,43.4186666666667,3.431,NA,NA
"238","LOPE","Lolium perenne L.","Burnet_2020_14",30.840194,-98.343954,321,"5/27/2021","LOPE","c3","perennial","no","c3_graminoid",15.873,3.521,44.375,43.4186666666667,3.431,NA,NA
"239","LOPE","Lolium perenne L.","Burnet_2020_14",30.840194,-98.343954,321,"5/27/2021","LOPE","c3","perennial","no","c3_graminoid",15.519,4.079,44.987,43.4186666666667,3.431,NA,NA
"240","LOPE","Lolium perenne L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","LOPE","c3","perennial","no","c3_graminoid",16.808,1.618,45.318,NA,NA,NA,NA
"241","LOPE","Lolium perenne L.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","LOPE","c3","perennial","no","c3_graminoid",3.46,1.01,42.03,NA,NA,NA,NA
"242","LOPE","Lolium perenne L.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","LOPE","c3","perennial","no","c3_graminoid",2.226,1.21,44.13,NA,NA,NA,NA
"243","LOPE","Lolium perenne L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","LOPE","c3","perennial","no","c3_graminoid",30.21,NA,NA,NA,NA,NA,NA
"244","LOPE","Lolium perenne L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","LOPE","c3","perennial","no","c3_graminoid",15.682,1.56,47.149,NA,NA,NA,NA
"245","LOPE","Lolium perenne L.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","LOPE","c3","perennial","no","c3_graminoid",3.031,1.77,31.71,NA,NA,NA,NA
"246","MIQU2","Mimosa quadrivalvis L.","Austin_2020_03",29.776805,-96.24351,66,"5/29/2021","MIQU2","c3","perennial","yes","c3_legume",40.466,3.289,54.749,53.836,3.41066666666667,NA,NA
"247","MIQU2","Mimosa quadrivalvis L.","Austin_2020_03",29.776805,-96.24351,66,"5/29/2021","MIQU2","c3","perennial","yes","c3_legume",31.442,3.648,51.722,53.836,3.41066666666667,NA,NA
"248","MIQU2","Mimosa quadrivalvis L.","Austin_2020_03",29.776805,-96.24351,66,"5/29/2021","MIQU2","c3","perennial","yes","c3_legume",45.512,3.295,55.037,53.836,3.41066666666667,NA,NA
"249","MIQU2","Mimosa quadrivalvis L.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","MIQU2","c3","perennial","yes","c3_legume",10.556,NA,NA,NA,NA,NA,NA
"250","MIQU2","Mimosa quadrivalvis L.","Brazos_2020_18",30.524669,-96.209114,73,"5/30/2021","MIQU2","c3","perennial","yes","c3_legume",5.59,4.377,45.795,46.2453333333333,4.329,NA,NA
"251","MIQU2","Mimosa quadrivalvis L.","Brazos_2020_18",30.524669,-96.209114,73,"5/30/2021","MIQU2","c3","perennial","yes","c3_legume",7.32,4.046,46.396,46.2453333333333,4.329,NA,NA
"252","MIQU2","Mimosa quadrivalvis L.","Brazos_2020_18",30.524669,-96.209114,73,"5/30/2021","MIQU2","c3","perennial","yes","c3_legume",9.174,4.564,46.545,46.2453333333333,4.329,NA,NA
"253","MIQU2","Mimosa quadrivalvis L.","Comal_2020_19",30.00668,-98.31665,391,"5/26/2021","MIQU2","c3","perennial","yes","c3_legume",3.52,4.78,42.848,42.833,4.76333333333333,NA,NA
"254","MIQU2","Mimosa quadrivalvis L.","Comal_2020_19",30.00668,-98.31665,391,"5/26/2021","MIQU2","c3","perennial","yes","c3_legume",2.744,4.4,41.318,42.833,4.76333333333333,NA,NA
